admin,address
台南市,臺南市北區公園里西華街50號
台南市,臺南市北區海安路三段340號
台南市,臺南市安南區安西里安和路一段55號1樓
台南市,臺南市安南區梅安里安中路一段675號1樓
台南市,臺南市安南區城北里安中路六段710號1樓
台南市,臺南市安南區安中路三段399號
台南市,臺南市安南區安中路四段89號
台南市,臺南市安南區安和路三段92號
台南市,臺南市安南區城北里安中路六段620、622號1樓
台南市,臺南市安南區溪墘里海佃路1段90號1樓
台南市,臺南市安南區海東里同安路46號1樓
台南市,臺南市安南區鳳凰里怡安路二段511號1樓
台南市,台南市安南區安中路二段166號
台南市,臺南市安南區同安路400號
台南市,臺南市安南區州北里安和路五段88號1樓
台南市,臺南市安南區佃東里海佃路四段388巷107弄22號1樓
台南市,臺南市安南區海佃路1段196號1樓
台南市,臺南市安南區海佃路2段648號1樓
台南市,臺南市安南區淵西里安中路四段95號1樓
台南市,臺南市安南區溪心里海佃路2段620號1樓
台南市,臺南市安南區溪墘里海佃路一段282號1樓
台南市,臺南市安南區安和路1段356號1樓
台南市,臺南市安南區安東里安和路一段184號1樓
台南市,臺南市安南區新順里安和路2段267號1樓
台南市,臺南市安南區溪墘里郡安路五段227號1樓
台南市,臺南市安南區安中路3段355號1樓
台南市,臺南市安南區安和路4段525號1樓
台南市,臺南市安南區溪心里安中路三段41號1樓
台南市,臺南市安南區長和路二段66號
台南市,臺南市安南區海佃路三段360號
台南市,臺南市安南區仁安路70號2樓
台南市,臺南市安平區華平里永華路二段518號1～2樓
台南市,臺南市安平區華平里華平路575號1樓
台南市,臺南市安平區華平路467號1─4樓、465號1－2樓
台南市,臺南市安平區校前里安平路21號
台南市,臺南市安平區國平路306號1樓
台南市,臺南市安平區華平路501號1樓
台南市,臺南市安平區華平路595號
台南市,臺南市安平區慶平路559號
台南市,臺南市安平區文平路438號1樓
台南市,臺南市安平區平安里民權路四段141號1樓
台南市,臺南市安平區平通路444號
台南市,臺南市安平區永華路二段1059號1、2樓
台南市,臺南市安平區國平里華平路146─5號1樓
台南市,臺南市安平區平通里育平路310號
台南市,臺南市中區觀音里成功路169號
台南市,臺南市中西區金華路三段167號1、2、3、4樓
台南市,臺南市中區福安里府前路一段304巷2號
台南市,臺南市中區啟智里開山路90號
台南市,臺南市中西區西和里文賢路199號1樓
台南市,臺南市中西區普濟里成功路319號
台南市,臺南市中西區三民里民生路1段30號1樓
台南市,臺南市中西區金華路三段124號
台南市,臺南市中西區萬昌里府前路1段80號1、2樓
台南市,臺南市中西區民生路一段90號
台南市,臺南市中西區中山路19、21、21－1號1樓
台南市,臺南市中西區民權路1段261號1樓
台南市,臺南市中西區西門路一段670號
台南市,臺南市中西區府前一街9巷14號1樓
台南市,臺南市中西區青年路119號
台南市,臺南市中西區健康路一段176號1－6樓
台南市,臺南市中西區新美街66之1號
台南市,臺南市西區湖美街215巷9號
台南市,台南市中西區民生路二段22號
台南市,臺南市中西區中山路125號
台南市,臺南市中西區淺草里環河街94號Ｂ1～3樓
雲林縣, 雲林縣北港鎮新街里新德路123號
雲林縣, 雲林縣古坑鄉西平村中山路391號
雲林縣, 雲林縣斗六市大同路103號
雲林縣, 雲林縣斗六市公正里莊敬路210號1樓
雲林縣, 雲林縣斗南鎮南昌里新興街160號
雲林縣, 雲林縣斗南鎮東仁里中山路12號
雲林縣, 雲林縣斗南鎮南昌里新興街94號
雲林縣, 雲林縣斗南鎮南昌路151號
雲林縣, 雲林縣虎尾鎮東仁里光復路308號
雲林縣, 雲林縣虎尾鎮立仁里立仁街51號
雲林縣, 雲林縣虎尾鎮西屯里10鄰大屯285－2號
雲林縣, 雲林縣北港鎮公園路169－1號
雲林縣, 雲林縣古坑鄉朝陽村中山路234號
雲林縣, 雲林縣台西鄉中山路391號
屏東縣, 屏東市中山路119.123號
屏東縣, 屏東縣屏東市華山里瑞光路三段103號
屏東縣, 屏東縣枋寮鄉安樂村中山路139號
屏東縣, 屏東縣屏東市大連路60號
屏東縣, 屏東縣恆春鎮山腳里恆西路21號
屏東縣, 屏東縣屏東市民生東路12－2號
屏東縣, 屏東縣屏東市北興里中正路419號
屏東縣, 屏東縣潮州鎮三共里永坤路107號
屏東縣, 屏東縣東港鎮朝安里新生三路23號
屏東縣, 屏東縣恆春鎮城南里文化路78號
屏東縣, 屏東縣萬丹鄉四維村萬丹路一段501號
屏東縣, 屏東縣長治鄉進興村潭頭路3號
屏東縣, 屏東縣麟洛鄉麟蹄村中山路156－1號
屏東縣, 屏東縣九如鄉九如路二段247號
屏東縣, 屏東縣里港鄉大平村中山路103–1號
屏東縣, 屏東縣鹽埔鄉鹽北村勝利路187號
屏東縣, 屏東縣高樹鄉長榮村南昌路12–2號
屏東縣, 屏東縣萬巒鄉萬全村褒忠路16號
屏東縣, 屏東縣內埔鄉內埔村中興路191號
屏東縣, 屏東縣竹田鄉竹田村中山路25號
屏東縣,屏東市自由路650－1號Ｂ1
嘉義市,嘉義市世賢路二段600號
嘉義市,嘉義市忠孝路539號
嘉義市,嘉義市大雅路二段565號
嘉義縣,606台灣嘉義縣竹崎鄉內埔橋
嘉義縣,606台灣嘉義縣中埔鄉中正路38號
嘉義縣,606台灣嘉義縣中埔鄉中山路五段697號
嘉義縣,606台灣嘉義縣中埔鄉中山路五段804號
嘉義縣,607台灣嘉義縣大埔鄉53-1號
嘉義縣,622台灣嘉義縣大林鎮中山路252號
嘉義縣,622台灣嘉義縣大林鎮民生路二號
嘉義縣,622台灣嘉義縣大林鎮中興路264號622
嘉義縣,616台灣嘉義縣新港鄉中山路167-1號
嘉義縣,616台灣嘉義縣新港鄉中山路72巷18號
嘉義縣,616台灣嘉義縣新港鄉福德路20號
嘉義縣,603台灣嘉義縣梅山鄉華山路18號
嘉義縣,嘉義縣文化路民雄鄉7-2號3樓
嘉義縣,台灣嘉義縣民雄鄉頭橋557之31號
嘉義縣,621台灣嘉義縣民雄鄉民族路22之3號
嘉義縣,621台灣嘉義縣民雄鄉福樂村埤角519號
嘉義縣,621台灣嘉義縣民雄鄉建國路三段191號
嘉義縣,621台灣嘉義縣民雄鄉建國路三段252號
嘉義縣,621台灣嘉義縣民雄鄉西安路46之21號
嘉義縣,623台灣嘉義縣溪口鄉中山路1號
嘉義縣,623台灣嘉義縣溪口鄉溪民路19號
嘉義縣,623台灣嘉義縣溪口鄉民生街56號
嘉義縣,602台灣嘉義縣番路鄉60號
嘉義縣,604台灣嘉義縣竹崎鄉文化路19-1號
嘉義縣,60441台灣嘉義縣竹崎鄉38號
嘉義縣,605台灣嘉義縣阿里山鄉樂野村97-2號
嘉義縣,615台灣嘉義縣六腳鄉號
嘉義縣,61250台灣嘉義縣太保市443號
嘉義縣,61251台灣嘉義縣太保市中山路一段590號
嘉義縣,612台灣嘉義縣太保市中山路一段311號之5號
嘉義縣,612台灣嘉義縣太保市太保二路157號
嘉義縣,612台灣嘉義縣太保市中山路一段802號
嘉義縣,612台灣嘉義縣太保市164-10號
嘉義縣,612台灣嘉義縣太保市祥和二路東段3號
嘉義縣,61251台灣嘉義縣太保市中山路一段578號
嘉義縣,625台灣嘉義縣布袋鎮新厝仔21號
嘉義縣,625台灣嘉義縣布袋鎮太平東路463號
嘉義縣,625台灣嘉義縣布袋鎮過溝東勢頭76之3號
嘉義縣,613台灣嘉義縣朴子市光復路40號
嘉義縣,613台灣嘉義縣朴子市山通路41號
嘉義縣,613台灣嘉義縣朴子市海通路98之8號
嘉義縣,613台灣嘉義縣朴子市八德路43號
嘉義縣,613台灣嘉義縣朴子市42之50號
嘉義縣,613台灣嘉義縣朴子市平和路11之6號
嘉義縣,614台灣嘉義縣東石鄉3-7號
嘉義縣,608台灣嘉義縣水上鄉正義路145號
嘉義縣,608台灣嘉義縣水上鄉正義路53號
嘉義縣,624台灣嘉義縣義竹鄉仁里村422-1號422-1
嘉義縣,611台灣嘉義縣鹿草鄉長壽路226巷2號
基隆市, 基隆市信義區信二路268號
基隆市, 基隆市中正區義二路2巷6號
基隆市, 基隆市中正區中正路30號
基隆市, 基隆市中正區義一路41號1、2、3、5、6、7樓
基隆市, 基隆市中正區義一路76號3、4樓
基隆市, 基隆市中正區北寧路319號
基隆市, 基隆市中正區義一路62號1樓
基隆市, 基隆市七堵區南興路101號
基隆市, 基隆市七堵區開元路83號
基隆市, 基隆市七堵區開元路59－1號、地下室1樓、1樓
基隆市, 基隆市七堵區百三街29號
基隆市, 基隆市仁愛區忠二路3－14號
基隆市, 基隆市仁愛區仁二路二五一號一樓
基隆市, 基隆市仁愛區孝三路80號
基隆市, 基隆市仁愛區忠一路20號1-3樓及23號1樓
基隆市, 基隆市仁愛區劉銘傳路1-5號6樓
基隆市, 基隆市中山區安一路3號
基隆市, 基隆市七堵區福二街320號
基隆市, 基隆市中正區義一路46號
基隆市, 基隆市中正區新豐街450號1、2樓
連江縣, 連江縣南竿鄉復興村217號
連江縣, 連江縣北竿鄉塘岐村281－6號
連江縣, 連江縣莒光鄉青帆村14－1號
連江縣, 連江縣莒光鄉大坪村30－1號
連江縣, 連江縣東引鄉中柳村123號
